updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Dempsey, Brian",,,,,Democratic,Precinct 201,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_201,21,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Lee, Ed",,,,,Democratic,Precinct 201,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_201,8,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Spees, Kristen",,,,,Democratic,Precinct 201,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_201,26,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"Block, John ""Jed""",,,,,Republican,Precinct 203,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_203,57,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"O'Neill, Philip ""PK""",,,,,Republican,Precinct 203,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_203,99,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Kieckhefer, Ben",,,,,Republican,Precinct 203,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_203,96,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Schmidt, Gary",,,,,Republican,Precinct 203,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_203,60,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Alm, Vance",,,,,Democratic,Precinct 203,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_203,20,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Dempsey, Brian",,,,,Democratic,Precinct 203,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_203,48,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Lee, Ed",,,,,Democratic,Precinct 203,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_203,18,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Spees, Kristen",,,,,Democratic,Precinct 203,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_203,40,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"Block, John ""Jed""",,,,,Republican,Precinct 205,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_205,74,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"O'Neill, Philip ""PK""",,,,,Republican,Precinct 205,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_205,121,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Kieckhefer, Ben",,,,,Republican,Precinct 205,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_205,137,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Schmidt, Gary",,,,,Republican,Precinct 205,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_205,59,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Alm, Vance",,,,,Democratic,Precinct 205,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_205,19,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Dempsey, Brian",,,,,Democratic,Precinct 205,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_205,29,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Lee, Ed",,,,,Democratic,Precinct 205,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_205,15,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Spees, Kristen",,,,,Democratic,Precinct 205,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_205,33,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"Block, John ""Jed""",,,,,Republican,Precinct 207,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_207,76,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"O'Neill, Philip ""PK""",,,,,Republican,Precinct 207,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_207,118,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Kieckhefer, Ben",,,,,Republican,Precinct 207,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_207,105,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Schmidt, Gary",,,,,Republican,Precinct 207,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_207,94,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Alm, Vance",,,,,Democratic,Precinct 207,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_207,12,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Dempsey, Brian",,,,,Democratic,Precinct 207,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_207,44,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Lee, Ed",,,,,Democratic,Precinct 207,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_207,8,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Spees, Kristen",,,,,Democratic,Precinct 207,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_207,44,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"Block, John ""Jed""",,,,,Republican,Precinct 209,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_209,32,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"O'Neill, Philip ""PK""",,,,,Republican,Precinct 209,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_209,64,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Kieckhefer, Ben",,,,,Republican,Precinct 209,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_209,64,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Schmidt, Gary",,,,,Republican,Precinct 209,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_209,35,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Alm, Vance",,,,,Democratic,Precinct 209,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_209,7,,,,,2014
